tag,稳定段总推进力,稳定段刀盘扭矩,稳定段推进速度
942,15171.699782307942,2473.6667902628583,41.06095581054687
943,15190.101714357805,2700.5732468600477,48.847156287380386
944,8912.924358499462,1702.1593906797211,77.8116349845097
945,8148.310688945533,1758.676504016596,57.50074069782839
946,9193.185737941576,1684.177003611689,51.68538765285326
947,7766.543744255515,1440.865867614746,59.7095947265625
948,15048.703149598552,2752.429095904833,67.35933256749843
949,14892.136247731218,2511.649979408341,60.39705588600852
950,15645.303832690746,2500.843824827516,57.86469536323052
951,15104.190038537467,2611.2899819650956,61.13448210685484
952,17004.015125210437,3321.6047618108164,67.84213226010101
953,16948.364075741527,3334.2441040728727,65.54161976959746
954,16727.04706010008,3537.1143934461807,71.55708582261029
955,16306.871203694123,3403.574448339197,73.01227008743791
956,17167.46726766083,3428.955343737276,69.19821673961727
957,17472.208629261364,3102.5287236419963,59.541600337970216
958,16802.53188189338,3148.8472134459253,65.26315487132354
959,16600.02800748607,3441.4889103031423,72.71129793044916
960,16832.88256157769,3470.231497022841,73.53367614746094
961,15905.531491837412,2453.8603268029556,45.667654361364974
962,15846.819568552173,2346.811946230385,46.815400348712444
963,16337.53609175582,2871.508736275338,57.432331257038285
964,14366.753108326982,2462.631621735529,50.153137703252035
965,15980.764968304125,2484.224602105304,50.24393343866315
966,10746.122742132093,2158.656733519642,66.7987034574468
967,10969.260442971381,2124.9617619883734,68.55114622790404
968,8063.256467706487,1153.2464886748762,38.17591630651596
969,10027.805141022245,2098.935964810646,68.92247748940677
970,10368.574010970744,2198.4032999674478,72.22092129321808
971,12503.364730834961,2078.6124732971193,63.23819274902344
972,12751.02552614796,2546.2489845742984,75.07321827168367
973,15653.677481312292,2855.564914640002,64.63685339233804
974,15709.360114626024,2689.4441102074793,63.431326844262294
975,14482.2462914963,2401.780368888118,62.368072794976634
976,16241.642016512134,2706.3963654346953,72.4979020003434
977,17482.940122301534,2353.631928425313,60.14846742252786
978,10239.002093121722,2681.8098494523056,71.94321937827797
979,10297.109612165179,1911.2090785435269,72.29581473214286
980,14995.05494535639,2988.98788829332,60.82883410507374
981,14532.260879363503,3080.9257494055705,66.56992220160953
982,14586.888607181585,2951.806022186761,62.407315901025235
983,12379.603603265225,2757.7294405423677,68.18105844350961
984,12198.137383850706,3037.4400387380606,71.46388178727159
985,13222.979029605263,2768.638638145045,68.27813078227796
986,13782.806281195746,3170.1704415215386,74.08111572265625
987,15588.69030247996,2864.5081412825652,43.34386057270792
988,17763.952629841548,3048.6613511636224,45.002919371698944
989,16040.216971919222,2983.063036648732,58.328256283166276
990,17757.951858557633,3073.927216392944,47.70220189895073
991,17073.025804781628,3113.837867681664,56.90399096385542
992,17908.543347167968,3044.059622955322,59.155705261230466
993,18543.946899056085,2682.2284275625457,57.49446423662023
994,18707.300210422636,2766.9282107640133,58.09080492254656
995,18272.031382042253,2544.2462233852334,55.469329060299295
996,18694.941716452206,3033.481117876838,63.289229090073526
997,17573.00270989138,2774.7505105390846,57.54934561965812
998,18566.59780259366,2771.2709897615723,59.477266075288185
999,17579.548307879515,2861.2979204509384,59.541153401876414
1000,13943.269705506505,2788.2888138214453,78.08814656424256
1001,16174.212647353203,3126.850982122998,77.00922347642349
1002,15229.043467942563,2795.391551097678,65.76401694526885
1003,15746.813841330526,2825.520093696901,60.6962267287234
1004,15591.345131181854,3118.5853587117895,63.42244085864486
1005,15157.628464324565,3007.5462345171577,66.9691053945807
1006,12840.91955896326,2714.0493955869933,69.27808277027027
1007,15856.37584593949,3004.067175215217,65.1206552298965
1008,15925.700394241898,2461.8708859667368,54.046341507523145
1009,15263.19017448824,3025.366566515135,63.9601463822953
1010,16140.29474914966,3107.4375954971833,68.4444804288903
1011,16026.928824869792,3116.7653466796874,66.0943017578125
1012,15058.479648837458,3077.4354452191765,66.80420421821673
1013,13359.665306012112,2542.755462329693,69.7048736889057
1014,14498.530099529109,2245.050311780956,67.71642063088613
1015,13340.02315947509,2335.0561375736766,70.86942212522241
1016,12546.603998579545,2390.708407315341,74.30786931818182
1017,13733.564990054198,2381.2555981175046,75.03443193611623
1018,11473.96359375,2049.0985786576703,75.10963423295455
1019,10125.405774626486,1399.8292763009892,49.782599780494714
1020,14391.916844836354,2306.3430807802097,63.79421401164941
1021,11704.026370845037,2347.1889049515744,77.32291300912921
1022,13241.446435914004,2437.5402510793588,74.70832537887688
1023,14309.133827172256,2443.2422702696267,80.75702172256098
1024,10552.251696134868,2506.451416015625,82.75178351151315
1025,17411.091188363695,3216.2249896945664,87.35233540750629
1026,17551.279344319333,3123.1588673456476,79.19202698001013
1027,18067.18993663477,2879.258649099145,67.85514110850977
1028,17684.33967100068,3245.534115347191,74.19717572484205
1029,15645.350978070705,3047.565800140263,74.85890557130791
1030,14676.723232818265,3113.2974461629383,77.26777271678966
1031,17604.48292198313,3066.5194695812606,62.60585058931661
1032,17773.938622137033,3076.983041324971,63.543825516789596
1033,18159.785106646825,3114.350900607639,64.4099609375
1034,7071.382880675118,812.8472280826209,67.55610627948113
1035,6437.969518752325,871.7895291646322,61.877184186662944
1036,16961.553596565314,2254.09239161036,39.01215292440878
1037,18111.73671644316,2060.049943338229,31.864203986220474
1038,13009.218662639776,2146.2546972207747,53.39215536391773
1039,14706.816341949589,2561.6761047614455,68.23276548032408
1040,14943.065101081162,2877.3842507312647,75.93186278139811
1041,19350.611434598595,1812.7895462062127,19.579016716354346
1042,17673.705609655808,1636.721442911836,18.680471633303917
1043,18728.387491918103,1822.187828832166,23.17087823275862
1044,17969.816439229595,2477.6174091961775,37.69147404139306
1045,15927.440004701968,2656.251340512876,54.75748245804398
1046,15672.39662045338,2547.06787843131,52.702756787909834
1047,17170.427794625644,2612.740550063263,49.77379021730398
1048,17366.45563259271,2615.2865717661043,48.84524106857417
1049,17489.879764660494,2652.4403428819446,48.052405237268516
1050,17268.649210511012,2544.9412856942076,50.249527469758064
1051,16911.03712982657,2505.953066840846,51.34096730816427
1052,16780.86262439546,2715.382110595703,52.536036900111604
1053,17549.82371875,2598.9827936197917,52.3964140625
1054,16603.567444021544,2810.9316399294426,55.40416750133547
1055,14099.384597355769,2582.175059344952,60.779643930288465
1056,14417.086810356748,2514.878493587528,63.716585142422566
1057,10788.830347177935,2147.7733374355603,72.80164819834184
1058,11029.506672038899,2108.6864248422476,71.34574239237325
1059,12634.312787642046,2516.3632253196024,73.842890625
1060,13876.832497044614,2714.91614492316,71.16475958573191
1061,13631.477488022649,2708.4101417887086,72.07663633765245
1062,13112.093059973802,2422.54996696061,66.61121701908682
1063,13241.064034090909,2242.2542613636365,60.65379438920454
1064,10007.33606270032,1880.7227931878506,57.18852820763221
1065,12217.294681433475,2453.0820747144294,71.60791570490056
1066,12187.273552172112,2171.46174251672,70.12964422052556
1067,9638.745107256356,1903.872209348517,70.38365168167373
1068,12011.897251674107,2916.3277727399554,75.14634835379464
1069,11234.731174045139,2126.539102947901,55.917672293526785
1070,17129.011334635416,2859.136678059896,67.531220703125
1071,17090.462074638213,3196.558573268404,73.88872430788591
1072,17573.05653916396,3268.244242086039,74.09556361607143
1073,15486.74370690813,2574.0142734822707,61.73610427113181
1074,17065.58479764344,3003.6058537717727,68.06878201844262
1075,15657.241089686451,3098.782413354656,70.63321721633808
1076,16227.474299250422,2938.043755608636,73.49037953969595
1077,14499.621737865691,3049.5494384765625,74.02707363696808
1078,13674.15714900158,3076.8818650228454,74.81402830268502
1079,15284.389104352678,2738.826179722377,76.04403076171874
1080,14545.854781657166,2907.999248492213,71.89141070337948
1081,15361.549654703498,2953.6553959244347,71.30432920488481
1082,14588.700661629542,2790.2723240835858,71.39096966911765
1083,15599.009049479168,2946.057256991621,84.70821586277174
1084,15812.994843423117,2932.0752852052824,88.98323295305963
1085,14971.298554535506,3116.6347618251457,79.42217518847276
1086,16545.77878417969,3165.6695077078684,78.68597063337053
1087,9012.71054360769,2110.90947782949,78.82995106296468
1088,9184.365680116596,2167.3541657418914,80.9033536044034
1089,9085.012808996302,2313.7158109941556,79.60222037511927
1090,9474.512505634015,2292.1795931302586,78.37433518629808
1091,9940.76033782959,2360.5372314453125,82.11818504333496
1092,12709.298319876858,2877.8989303191797,80.59624767657992
1093,14305.687916999315,3267.3003286097173,76.18034863994069
1094,10798.886108398438,2962.068748474121,89.30980682373047
1095,9390.444910725271,1982.796791136734,71.86200479822834
1096,10701.021356534091,2461.7483709161934,85.31609286221591
1097,9304.814888031377,2153.555815291308,85.90924294660931
1098,7977.49535472973,1683.2104347258462,82.95463886040058
1099,5277.304954364931,1499.4642488393124,51.08806193130967
1100,6308.141184667397,925.0600646615726,61.58460543448465
1101,8104.944503484988,1004.2719995835248,68.05166207107843
1102,6858.654602050781,1409.6467924118042,81.1233959197998
1103,11333.186892267971,2180.9132195337647,47.89660592140558
1104,15850.474492865374,2513.7689089826804,54.7962776233731
1105,16746.167784202757,2675.3244045788224,54.27371047613189
1106,9262.214443009214,1434.0410564772162,72.5539852309512
1107,15540.961702806122,3261.8498286033164,77.1971340880102
1108,15883.458232309626,3280.2866594453426,73.71923828125
1109,17253.010720486112,3366.638013599537,77.84788411458334
1110,17673.989211309523,3302.4259672619046,76.38267299107143
1111,17238.213118616244,3271.2702551222033,76.75410764226653
1112,17810.652842881944,3194.2027135778358,72.87884114583333
1113,17621.68971573004,3202.4905585280985,78.96738158153886
1114,17477.69902096519,3243.7582616363397,81.94720381724683
1115,17727.60301503414,3314.1303803259584,75.25703699448529
1116,17659.803814827126,3236.376494971742,75.09194855385638
1117,16368.47292167468,3159.7831292568108,79.17149188701923
1118,13319.026141237746,2708.02306506587,76.34431870404411
1119,11460.369400266618,2475.205780513703,79.41877092633929
1120,11074.428672338192,2581.2817392462325,80.05475311882411
1121,7397.579608131437,1347.9073632629622,68.96179885007022
1122,13079.639475504557,2933.8880496554902,83.1952616373698
1123,13449.937199811528,2119.842891752488,56.0009366640321
1124,15976.253393554687,3013.1470001220705,71.29043579101562
1125,8022.9087890625,1690.730291748047,78.61715698242188
1126,7958.159551711309,1562.079320998419,74.21718052455357
1127,9823.942886195233,1771.885009765625,77.56788619523196
1128,10382.48448914367,2139.011216993456,75.52362456879058
1129,10634.113255774457,2310.465826681386,81.54169921875
1130,11536.698908730159,2088.3986225430926,79.637451171875
1131,8560.925277673192,1204.7259772978634,47.242474585843375
1132,10505.941945852102,1769.420388894754,66.07960304054055
1133,9253.674807953596,2078.709802940139,74.17625809991638
1134,10093.784597736516,1997.3632478060788,75.04834987692637
1135,14120.07503389721,2923.1732813307076,76.4322055785124
1136,10231.381745899822,1932.680831151651,78.75735538563829
1137,9591.84296875,1669.696494140625,81.05071875
1138,10171.526692708334,1707.1978635626324,71.15981693591101
1139,8881.306995496072,1578.3310493510928,72.85073002049181
1140,10283.89261532738,1936.079916139633,73.67389322916667
1141,10929.33292139104,1983.058336646156,64.71169800884955
1142,13679.011502915535,2896.8950036090355,72.68454377547555
1143,15745.661819458008,2918.2722749710083,70.6761302947998
1144,15252.345161050052,3079.0757704912608,70.46684859970868
1145,12515.822068827234,2681.2871604310244,75.14555422706749
1146,14118.20542689732,3039.1929041353383,71.12336260573308
1147,15356.748899919714,3142.1726653208375,75.35744503458498
1148,13636.01341796875,3052.0326574707033,77.99148193359375
1149,12275.331820518091,2882.250724712171,74.36765779194079
1150,8312.816557752285,1585.0862337496912,42.26492249258893
1151,15082.162392987462,3280.364455171688,63.55149612883608
1152,13966.355870077055,2865.1098791671125,69.10575469552654
1153,11386.988166781135,2788.9450093363666,72.52214972527473
1154,8897.746586594627,1888.006211325387,70.9521917895736
1155,10520.680199599847,2110.730304500921,67.63358064977135
1156,8779.767517869015,1992.6652011303192,68.54766248337766
1157,16758.282762923962,2965.3126533224495,44.32158502290755
1158,15727.165066016454,2529.7128367170912,40.54643958996815
1159,14260.019908854167,2484.7172645399305,46.0080859375
1160,14731.708525755696,2380.112625264676,44.20543178665304
1161,13211.843687115294,2272.603160549896,46.24640447443182
1162,14380.292706864819,2251.989967594768,45.68874823778196
1163,14428.589384464074,2512.576537795984,47.566823782660336
1164,16976.141655115927,3241.9062759891635,63.15502299647177
1165,15986.655698488084,3222.532924734431,72.57401325033723
1166,10575.0646484375,2749.604667663574,66.9037582397461
1167,10385.601578456904,2706.5868446499694,72.26323625153186
1168,9380.249488636364,1708.4194864169035,72.00277521306818
1169,13721.901127711983,2673.9391864363556,70.46430726263934
1170,12566.057706265836,2502.2145426982156,71.11421492293074
1171,14137.971691932798,2583.4048417907525,69.55335276253919
1172,14457.547452338837,2820.95298450398,65.341552734375
1173,15617.08697063167,2955.948203482279,61.45712652439025
1174,15296.15652252907,2528.7254177359646,53.84603385038154
1175,15411.489102041794,2971.2936502468365,63.426939045724694
1176,13756.858988701542,2748.7719069855125,62.85950943186313
1177,15329.5924979183,2990.2440556732463,63.82688822492163
1178,15846.698217696905,3169.5791038584935,62.071279878526646
1179,10435.24546384605,2160.850232937635,84.87760628043831
1180,10848.036690283401,2263.745551105453,89.24775232477226
1181,10578.132808481225,2009.93537306295,87.40050516010803
1182,9336.359088363908,2239.4051934460326,69.57728842256826
1183,9634.714952256945,2488.697665042804,81.60521619073276
1184,11150.51579709913,2567.62255859375,81.69281105917008
1185,11713.945824032739,2882.0120142376613,81.16861979166667
1186,12140.768307403434,2879.4335455505634,83.72318853943133
1187,11880.937083975617,2935.3691526678112,81.32771773402466
1188,13607.02740952882,2974.8308016920337,78.68374807723445
1189,14550.567898220486,3149.65244434498,78.29300944010417
1190,14193.988467829015,3139.9581844670984,81.6605254382622
1191,14452.506966629879,3199.9425942800303,81.24380663336431
1192,15416.978558394161,3095.314335509808,78.02715307082573
1193,16891.15394148987,3248.0157802943427,63.00710919581422
1194,16967.14434077496,3108.883064955012,62.65765739889706
1195,14853.687115195571,3018.0374836700644,70.20876772040563
1196,13871.72163231693,3088.4968726314714,77.58561319379665
1197,13606.396835498595,2996.8955023261938,79.44107158532303
1198,14702.608390867248,3108.575154622396,79.00324763808139
1199,11011.878475639764,2658.679285725271,78.75866218626969
1200,9281.20561935241,1767.7457706803777,81.90748541039157
1201,13056.572885982327,2395.7079122574605,79.21240434490267
1202,14300.085018836462,2876.8602145349555,78.39895859066206
1203,8198.724268615015,1657.88769920084,73.03291845137548
1204,9697.699170524691,1957.9127940739133,81.86574074074075
1205,9863.978894042968,1998.7060119628907,83.64232788085937
1206,11454.100121791826,2464.000389882367,79.38337504455798
1207,11581.469397166418,2489.3113878038193,63.805350167410715
1208,9877.554342369478,2275.5204975174133,87.51704866340361
1209,14013.052631896218,2638.2045348367574,66.38400833695023
1210,11336.505768694196,2398.3371425083706,72.6029767717634
1211,10957.690241608796,1887.443433521412,72.89114040798611
1212,15129.929094978932,2896.706563085206,75.44837385884831
1213,14647.28052038434,2764.4744802891523,74.6611608746408
1214,14843.017563158524,2741.0876754819205,73.208181797773
1215,14398.83783696772,2892.995046538748,73.11574948489012
1216,14604.822971700765,2808.648658807329,71.98314902765287
1217,15322.66107836999,2844.9689966926176,72.35323150315766
1218,15081.090431077624,2911.1746821827737,71.9796954932162
1219,14897.490765739889,2906.0670641730812,74.93283260569854
1220,14027.166734483508,2039.4036631266276,53.83228759765625
1221,12601.646559221032,2327.1572158702097,74.60720802919708
1222,11376.504879012646,2085.45502682697,79.75678653939688
1223,11454.255617156743,2339.291858102393,79.42705770177166
1224,9033.044973273027,2481.180053216726,80.19180359628037
1225,10679.74662181713,2475.3744041160303,77.55811089409723
1226,12299.081955600792,2585.5093882386113,71.21159943056779
1227,16979.498896784342,2813.999497553594,69.93472029650171
1228,17708.43590333888,3095.779344217859,78.77980929182509
1229,17661.933526141827,3083.306209622897,79.72692683293269
1230,17946.149829200403,2909.484076496078,72.50609461981276
1231,14862.41420731345,2827.154452827947,76.28990910171103
1232,16672.182145242798,2972.5918576832596,73.78909154275092
1233,16465.314335264007,3106.713270516231,76.58564916150323
1234,17275.356275040063,3001.618011318109,73.34837364783654
1235,18138.5986621828,2817.124441964286,69.79301464109493
1236,17537.950069304436,2984.242302482359,70.31727255544355
1237,16202.112778607538,2904.079901302562,75.39079553940716
1238,16588.760305025946,2877.4280031941,74.2648229495713
1239,14274.536419580852,2850.2260625930057,80.91929989769345
1240,15598.888733988515,2789.144729668176,65.03550132508833
1241,16258.383291637407,2911.6845995727995,70.87762794066012
1242,15971.433735643697,3061.659441564837,83.84598482572116
1243,14894.339478117594,2890.8470580476155,79.00927040136256
1244,15599.822576992754,2512.8600907414598,61.42562960986025
1245,13176.681151068864,2604.0944307890013,61.520220963201695
1246,14466.167611929086,2609.0473219651444,67.8376690204327
1247,14667.329931799673,2672.4882351257124,64.89264015421416
1248,15241.994177637573,2798.5399258894404,67.39610286078717
1249,15415.249948601973,2795.580182527241,64.47769968133224
1250,15461.487602919162,2743.300230106194,59.34639899887725
1251,15382.322576349432,2972.947681157276,64.20822975852273
1252,5936.754302153716,696.2839667419669,18.477431602919886
1253,17304.524194525195,2887.266655500545,57.193887400072676
1254,17499.637066566782,2804.223198877622,50.68157206496147
1255,18396.96075766194,2774.2127651565847,43.14106309388383
1256,15676.240660322474,3140.877274317099,71.40388651097075
1257,15537.397125431366,3069.158225591929,58.865069617523005
1258,17330.929595424106,3095.414544503348,52.31823381696429
1259,16953.575538858917,3051.1016189624897,54.338760624491044
1260,18074.8193801926,2872.216603627738,57.159853840162384
1261,16276.359533019822,3103.5190564004347,63.099007319478154
1262,17265.382264197466,3183.2690746015883,64.96282249273256
1263,17013.857261588146,3121.277590116831,60.0841016218655
1264,18373.239012244154,2977.5939391732913,57.54568427905702
1265,14689.857182017544,2901.762703022204,71.76630345394737
1266,16567.04864464962,2716.9365226976797,66.97432528409091
1267,16637.581987921287,2916.1854960470882,66.24743860654864
1268,17599.701650191328,3062.6008450255104,65.25714983258929
1269,16174.860913245506,3020.305271522672,67.84630629595588
1270,14152.994581886574,3065.993273473669,79.65270182291667
1271,13404.905820616488,3210.6746963916585,78.82167474768968
1272,14291.16150181894,3196.8488592482704,79.98093839456106
1273,15137.163154141865,2958.1406459263394,59.96519252232143
1274,15254.318718445335,2975.203875783426,57.75626740947075
1275,15818.873125542535,2975.424136691623,57.0170654296875
1276,16427.109607769693,2989.837417727954,54.5597549229452
1277,17142.747964638158,2999.220532869038,52.50176552220395
1278,16955.21738807828,2722.961024864047,50.40103328929228
1279,14929.036642439378,2713.067168022114,51.874507716444676
1280,11670.318428261151,2316.233650682378,74.06412895487551
1281,10926.873477935791,1820.081350326538,74.74132919311523
1282,11329.128857608956,2023.4751098165111,75.20178362966954
1283,8212.542666938361,1481.371524840828,75.00005767101378
1284,9338.690974173785,2079.033859582256,79.70816588916367
1285,18751.255084908647,2837.5487578153266,28.02827367492764
1286,18857.220664878427,2469.4998333086855,23.54252508975196
1287,12222.680680958045,3036.367536393004,76.35764151708477
1288,17586.841178548995,3024.5498531475737,43.573720654051506
1289,14805.461328577112,2894.674289844654,49.63749864366319
1290,16769.571039556147,3128.033629700378,54.37042437542926
1291,16343.992757384418,3079.7456476080906,55.00071302440068
1292,16415.366435148277,2901.7525927485253,45.32619305046237
1293,10856.829234557394,2234.239672946559,78.19107376276752
1294,10757.805788794782,2251.9939847096475,79.28571526358061
1295,13435.6125546875,2818.962876953125,72.301810546875
1296,6888.3017059497615,1258.711526977882,36.13865404450492
1297,7649.294038224317,1227.490798764866,87.14111723494433
1298,10105.80433529713,1756.8775554719518,87.54834984951331
1299,9146.236074131166,1627.6765142192755,90.2213260667741
1300,8715.721506493723,1682.937270466079,90.69137494991988
1301,8973.806365593113,1847.6481211136797,87.59149792729592
1302,9411.505981939525,1756.6484033993863,86.39574898785425
1303,8256.567557629243,1456.0985107421875,87.8995647665895
1304,10158.879500679348,2080.4868443907485,86.58220108695652
1305,7938.4818135097885,1451.2324862056935,53.08303381564349
1306,8104.025313816714,1459.5931277614409,76.11726430828652
1307,9124.058741820849,1583.616075646576,76.31447251523015
1308,5984.767290115356,1283.3615198135376,73.33756256103516
1309,7264.193175765108,1630.7924370883911,72.01330465521694
1310,8192.71210049716,1463.239033203125,73.52209517045455
1311,15113.993575411978,3157.872014576216,68.69802081239952
1312,15567.10082919675,3198.191873378272,76.50546804490072
1313,16464.387134176588,3177.329482111855,63.65746372767857
1314,17396.547811514196,3127.1837955318415,62.03518551606861
1315,16704.98903323715,3180.0781284026566,74.52352256641986
1316,14961.322608646953,3117.9968200464828,73.43609816028226
1317,15003.095034246575,3183.9510038192957,68.58854947024828
1318,16586.973749283257,3229.3570015350247,60.33364392201835
1319,14973.993829571758,3170.3606707537615,65.28021647135417
1320,16830.61261397288,3106.9716778610114,55.641129110816706
1321,15677.12158890845,2488.343862982583,42.4668828400088
1322,13698.480585186298,3131.5873056265023,79.43009878305288
1323,13428.928376116071,3235.653972018495,77.89454320790816
1324,16188.23399548282,3025.295494621964,79.3384228747038
1325,16853.478076879528,2950.171091273211,74.04262376868206
1326,15701.237435379879,3016.8632975865476,78.97337505808551
1327,10706.63834765625,2414.8731474609376,84.75486328125
1328,13907.449337121212,2885.856416644472,83.55506480823864
1329,10905.191410203694,2117.291731737886,77.57180897330466
1330,13270.274057749155,2830.5477674329604,65.10669770111909
1331,11937.604775204021,2610.79222699791,69.40046682175557
1332,15816.786693548387,2802.422059286794,61.67909368699597
1333,16073.588124732449,3011.92464750107,56.8582111515411
1334,14203.072172007167,1779.9534694126673,35.785465097068844
1335,17500.59778423255,3034.480417278757,52.40790681757478
1336,13950.651865375905,2982.281939254982,58.997630774456525
1337,14208.59182656778,2984.0082719132706,65.27806462468328
1338,9497.994290865385,2115.550453538161,82.06741473858173
1339,13038.396988753435,2597.4890709063075,76.34227442479396
1340,12587.780153670401,2407.568421561763,73.16255619840801
1341,13700.149718050827,2690.179060524076,76.62105765138618
1342,13339.794780892385,2607.704773808869,68.71170946577905
1343,15198.978194387335,2971.1047082198293,68.8692771510074
1344,13259.016739941802,2788.628804442371,73.60395646191802
1345,12679.111098108213,2490.692344476369,71.39380286350723
1346,11344.576089348591,2618.264384811473,73.94558758802818
1347,12102.820002629207,2687.9671443058896,74.18082838792067
1348,12939.579707829926,2866.687872110246,74.52676834049721
1349,12795.239334733518,2674.004698034835,69.94398644852312
1350,10936.418256392046,2232.0011723188923,74.62453125
1351,11393.91944061938,2390.052019517199,73.32749620616008
1352,12433.514865451389,2756.610045685165,73.41086902837644
1353,12707.254146575928,2280.219003677368,73.70783042907715
1354,11247.72681300951,2132.8857719089674,75.02280698029891
1355,11184.09528641592,2303.711897362327,69.67934872506108
1356,12728.189554537259,2557.6154747596156,68.75352877103366
1357,6501.185313560182,1086.1357489069667,27.951852780963304
1358,10563.4172726193,2179.936904082427,69.84793173300254
1359,10543.14753958683,2291.2673147316746,67.12990575188758
1360,10278.002573417141,2375.4290016000355,71.18758906758957
1361,9789.645851903313,2014.6529643423605,70.13382838716443
1362,9085.042712523205,1836.685897373917,68.10324489480197
1363,13479.478461371527,2660.2920613008387,65.23434627757354
1364,12766.078134931144,2224.7964376158634,70.54062831038135
1365,14262.074064555922,2908.602943821957,66.12769679019326
1366,13024.627351120283,2788.1656240787147,66.0376381928066
1367,11706.214172363281,2514.708721385283,71.73094267003677
1368,12090.147978683997,2753.308503249596,78.30108221646013
1369,12424.089728641873,2509.477083271447,68.03640016040875
1370,12023.920077979787,2600.539823964626,67.68269160954925
1371,12625.861703445662,2560.53210540316,63.42269487523321
1372,12587.052554232403,2515.8153743805624,64.2085197967233
1373,12436.57310850493,2134.7123972456857,51.75541414406903
1374,11760.864399659567,2650.0914906762832,50.89658530464386
1375,15926.364321849385,2819.119656922387,66.74221951844262
1376,16167.739583333334,2971.8547252667377,69.89903955552184
1377,14098.816130553783,2890.808288989424,70.20311005261479
1378,15698.269061553849,2871.7641314338234,70.96378270977509
1379,16835.61148031656,2935.8483482459924,65.04340471540179
1380,15699.613374255952,2874.327809316335,69.92961774553571
1381,11833.606759937238,2726.1034134741108,80.54659102052824
1382,15212.545755320582,2964.0543633822736,79.18485023235452
1383,14784.574275936093,2867.842696456222,70.73426942567568
1384,14178.61388125662,3089.728276656846,66.97267487089513
1385,16293.417975370763,3061.197763837394,66.88576370497881
1386,11669.574334816854,2570.6900514696467,73.05406914382685
1387,13123.35793056672,2412.371502744423,77.76567210108522
1388,12509.83170838648,2656.187057557398,81.62935666454082
1389,11444.03143865412,2629.3758045543323,73.4953946200284
1390,12146.024193274456,2705.3133937669836,78.56974779211957
1391,12179.762593149038,2301.2703973858174,63.65266225961538
1392,15210.475770801184,2950.1806369357637,69.26245418595678
1393,15344.26746002907,3052.036365597747,67.93540606831395
1394,11394.254651521382,2391.8131456877054,91.41954281455592
1395,11183.666305136892,2282.6453700782977,90.77501901272124
1396,9930.795367014935,1910.8728223440637,80.03466208584338
1397,12382.53436860584,2433.1371619814918,72.41270664760044
1398,13612.248945413177,2631.7365577933715,65.85304747905928
1399,9990.058634159483,2098.5211598363417,70.95465214170258
1400,12344.979963860544,2781.3639422565902,71.71423090720663
1401,14222.141707327391,2513.83242698697,71.61021935638539
1402,12179.18313826376,2472.915489993878,76.07600972189832
1403,10867.723124262971,2630.8720177992336,76.46703825176887
1404,9736.420138175028,2315.8110469349645,84.3939273231908
1405,13331.34014337713,2969.312081076882,79.2246260209517
1406,11418.821713654892,2791.296809381176,83.79338176259881
1407,11367.448364257812,2700.480088667436,81.80950372869319
1408,15918.244238619161,3291.0159586870136,60.24085782060986
1409,11215.759434515827,2675.257971767704,75.79796263076717
1410,11082.923333093318,2764.5595309349796,83.50015075964862
1411,10038.480657613502,2469.8191516804245,79.98862212558963
1412,13309.931692569813,3136.124290953291,62.697738322805854
1413,14783.616630927667,3083.395728904884,61.79782936789773
1414,10267.596177223808,1855.1004506977763,84.17355663252074
1415,10601.264055524554,2310.8573876205755,84.64533093510842
1416,9642.621711940941,2269.2819678630303,84.11850451548165
1417,12351.191622809885,2464.30385803478,80.76804597607217
1418,12866.633681203359,2957.703364039179,80.10550956156716
1419,8088.855494711785,1212.0896130895321,42.15616163008052
1420,17583.76082978613,2669.874561195754,63.72491759240033
1421,17886.975391877004,3126.7160292405347,63.77490703876202
1422,17120.44071903935,2771.2051127869404,57.285585756655095
1423,12714.525469198994,3097.105326568487,78.23033405172414
1424,14877.78241811899,3111.675817871094,73.8500751201923
1425,15442.683721427782,3094.9683376352696,72.48382287985866
1426,17905.257442079743,3125.0788060681575,67.56002323545259
1427,18451.46329611808,3072.593540495242,68.02642632190744
1428,16903.508056640625,3028.450344238281,63.455908203125
1429,16654.67157801798,3043.3169112532105,61.89011799015411
1430,17077.273421313883,2851.463287859332,55.37125561118785
1431,16089.649378365699,2495.958880949892,47.188660146050914
1432,16176.326443792103,2593.057192499766,53.42167617889221
1433,18602.006016975865,2883.3439005651117,57.4598596226585
1434,19021.70275222614,2818.4371902301746,57.15153257308468
1435,18099.10187892807,2846.527852489962,58.01926937849162
1436,18781.2191287223,2872.8631588415424,56.76146987534626
1437,18771.365228794642,2879.7473667689733,56.060152064732144
1438,18081.76157885675,2842.506292506026,57.88214262654959
1439,18844.800159801136,2584.435557972301,52.726231800426135
1440,18297.437561209044,2971.7222841268253,60.04002236912393
1441,17891.06681090297,2734.114914699154,55.78233042342887
1442,18035.02551697271,3026.668337264151,61.534058604278975
1443,9402.360600338707,1417.6984065574936,25.85827482199367
1444,16107.804126880786,2951.722427481192,61.621744791666664
1445,16561.354309547947,2977.090678673664,63.22137031846374
1446,15660.105313929116,2900.653308403201,64.4563524199695
1447,12962.623176466232,2882.459722582198,74.47930705716824
1448,13014.227614912015,2411.984923723832,79.77638614987865
1449,10246.438802083334,2277.0541103265223,78.40827073317308
1450,13340.384835737179,2558.969022936699,79.40884915865385
1451,15092.563336386065,2692.6414567135166,73.07163483104067
